family_id,observed_normalized_wording,observed_display_wording,canonical_physical_product,construction_shape,treatment,status,alias_target_family_id,semantic_decision,matched_product_wording,all_item_count,post_change_item_count,post_change_mg01_distribution,post_change_mg01_mg02_distribution,post_change_mg01_mg02_mg03_distribution,reviewer,review_date,dictionary_version,singleton_exception
PT-020A2532C4,11x17 3d in 1 frame joker bat,11x17 3D in 1 Frame Joker (Bat),Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d in 1 frame,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,11x17 3d in 1 frame justice league jl,11x17 3D in 1 Frame Justice League (JL),Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d in 1 frame,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,11x17 3d in 1 frame marvel retro,"11x17 3D in 1"" Frame Marvel Retro",Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d in 1 frame,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,11x17 3d in 1 frame wonder woman jl,"11x17 3D in 1"" Frame Wonder Woman (JL)",Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d in 1 frame,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame batman batman core,"11x17 3D Lenticular in 1"" Frame Batman (Batman Core)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame batman retro dco original,"11x17 3D Lenticular in 1"" Frame Batman Retro (DCO Original)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame dc assorted,"11x17 3D Lenticular in 1"" Frame DC Assorted",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame harley quinn retro dco original,"11x17 3D Lenticular in 1"" Frame Harley Quinn Retro (DCO Original)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame joker retro dco original,"11x17 3D Lenticular in 1"" Frame Joker Retro (DCO Original)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame justice league justice league core,"11x17 3D Lenticular in 1"" Frame Justice League (Justice League Core)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame superman retro dco original,"11x17 3D Lenticular in 1"" Frame Superman Retro (DCO Original)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame the flash retro dco original,"11x17 3D Lenticular in 1"" Frame The Flash Retro (DCO Original)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-B24577E1FE,11x17 3d lenticular in 1 frame wonder woman retro dco original,"11x17 3D Lenticular in 1"" Frame Wonder Woman Retro (DCO Original)",Framed Lenticular Art,3D Lenticular,,alias,PT-B24577E1FE,Reviewed physical-product rule matched the full description,3d lenticular,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,11x17 3d mdf spiderman,11X17 3D MDF SPIDERMAN,,,,needs_review,,No reviewed physical-product rule matched,,1,1,B: 1,B|32: 1,B|32|M2: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,11x17 3d wall art,11X17 3D WALL ART,Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d wall art,2,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-020A2532C4,11x17 3d wall art with adhesive,11X17 3D WALL ART WITH ADHESIVE,Framed Relief Art,3D,,alias,PT-020A2532C4,Reviewed physical-product rule matched the full description,3d wall art,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A2CEB34715,11x17 mdf box with floating character mandalorian and child wanted poster,11x17 MDF box with floating character Mandalorian and Child wanted poster,Tabletop Box,MDF,,alias,PT-A2CEB34715,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DC5BE48F56,11x17 x 1 25 floating character mdf box with glitter disney princess group free to shine,"11X17"" X 1.25"" Floating character MDF box with glitter Disney Princess Group ""Free to Shine""",Tabletop Box,MDF,Glitter,alias,PT-DC5BE48F56,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DC5BE48F56,11x17 x 1 25 floating character mdf box with glitter frozen 2 elsa,"11X17"" X 1.25"" Floating character MDF box with glitter Frozen 2 Elsa",Tabletop Box,MDF,Glitter,alias,PT-DC5BE48F56,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-AA968A8DF7,11x17 x 1 25 floating character mdf box with metallic foil hulk issue 105 this monster unleashed,"11X17"" X 1.25"" Floating character MDF box with metallic foil Hulk Issue 105 ""This Monster Unleashed""",Tabletop Box,MDF,Foil,alias,PT-AA968A8DF7,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-AA968A8DF7,11x17 x 1 25 floating character mdf box with metallic foil spider man issue 65 escape impossible,"11X17"" X 1.25"" Floating character MDF box with metallic foil Spider-man Issue 65 ""Escape Impossible!",Tabletop Box,MDF,Foil,alias,PT-AA968A8DF7,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,11x17 x 1 25 mdf floating character box buzz lightyear to infinity and beyond,"11x17"" x 1.25"" MDF floating character box Buzz Lightyear ""To Infinity And Beyond!""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,11x17 x 1 25 mdf floating character box the mandalorian the child mfz62swmd02,"11x17"" x 1.25"" MDF floating character box The Mandalorian The Child (MFZ62SWMD02)",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A6E5E7BFF6,12 5 x 6 25 x 7 25 vertical file organizer dc wonder woman,"12.5"" x 6.25"" x 7.25"" Vertical file organizer DC Wonder Woman",Storage Organizer,Hanging,,alias,PT-A6E5E7BFF6,Reviewed physical-product rule matched the full description,file organizer,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A6E5E7BFF6,12 5 x 6 75 x 7 25 vertical file organizer friends central perk,"12.5"" x 6.75"" x 7.25"" Vertical file organizer Friends Central Perk",Storage Organizer,Hanging,,alias,PT-A6E5E7BFF6,Reviewed physical-product rule matched the full description,file organizer,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-A6E5E7BFF6,12 5 x 6 75 x 7 25 vertical file organizer harry potter marauder s map,"12.5"" x 6.75"" x 7.25"" Vertical file organizer Harry Potter Marauder's Map",Storage Organizer,Hanging,,alias,PT-A6E5E7BFF6,Reviewed physical-product rule matched the full description,file organizer,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,12 5x15 25 molded pvc disney vintage mickey minnie good vibes only,"12.5x15.25"" Molded PVC Disney Vintage Mickey & Minnie ""Good Vibes Only""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,12 5x15 25 molded pvc disney vintage mickey minnie snapshot contact sheet,"12.5x15.25"" Molded PVC Disney Vintage Mickey & Minnie snapshot contact sheet",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,12 5x15 25 molded pvc disney vintage minnie kissing mickey on top of collage,"12.5x15.25"" Molded PVC Disney Vintage Minnie kissing Mickey on top of collage",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,12 5x15 25 molded pvc disney vintage nautical minnie sitting in life saver 1928,"12.5x15.25"" Molded PVC Disney Vintage Nautical Minnie sitting in life saver ""1928""",,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox dc batman with robin nightwing,12.5x15.25 Molded shadowbox DC Batman with Robin Nightwing,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox dc joker with batman silhouette in straightjacket the joker,12.5x15.25 Molded shadowbox DC Joker with Batman silhouette in straightjacket The Joker,Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox marvel avengers group shot gallery edition art,"12.5x15.25"" Molded shadowbox Marvel Avengers group shot gallery edition art",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox marvel captain america holding american flad on mountaintop,"12.5x15.25"" Molded shadowbox Marvel Captain America holding American flad on mountaintop",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox marvel spider man and giant venom painted,"12.5x15.25"" Molded shadowbox Marvel Spider-man and giant Venom painted",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox marvel spider man and logo with city sunrise,"12.5x15.25"" Molded shadowbox Marvel Spider-man and logo with city sunrise",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 molded shadowbox nasa astronaut on the moon with nasa meatball logo,"12.5x15.25"" Molded shadowbox NASA Astronaut on the moon with NASA meatball logo",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 x 1 molded shadowbox disney princess frolicking group,"12.5x15.25"" x 1"" Molded shadowbox Disney Princess frolicking group",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 x 1 molded shadowbox disney princess group be the hero of your story,"12.5x15.25"" x 1"" Molded shadowbox Disney Princess group ""Be the hero of your story""",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-BEC6420253,12 5x15 25 x 1 molded shadowbox disney princess group this is my story,"12.5x15.25"" x 1"" Molded shadowbox Disney Princess group ""This is my story""",Framed Shadowbox,Molded,,alias,PT-BEC6420253,Reviewed physical-product rule matched the full description,molded shadowbox,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-ACB4D9CCAE,12 5x15 x1 mdf framed dsny mickey mouse 3d steel wire wall art,"12.5x15"" x1"" MDF Framed Dsny Mickey Mouse 3D Steel Wire Wall Art",Framed Print,MDF,Plain or Printed,alias,PT-ACB4D9CCAE,Reviewed physical-product rule matched the full description,mdf framed,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-2D5A48782D,12 5x18x1 embossed canvas torso batman,12.5x18x1 Embossed Canvas Torso Batman,Canvas,Stretched,Debossed or Embossed,alias,PT-2D5A48782D,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-2D5A48782D,12 5x18x1 embossed canvas torso dc assorted,12.5x18x1 Embossed Canvas Torso DC Assorted,Canvas,Stretched,Debossed or Embossed,alias,PT-2D5A48782D,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-2D5A48782D,12 5x18x1 embossed canvas torso flash,12.5x18x1 Embossed Canvas Torso Flash,Canvas,Stretched,Debossed or Embossed,alias,PT-2D5A48782D,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-2D5A48782D,12 5x18x1 embossed canvas torso superman,12.5x18x1 Embossed Canvas Torso Superman,Canvas,Stretched,Debossed or Embossed,alias,PT-2D5A48782D,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-2D5A48782D,12 5x18x1 embossed canvas torso wonder woman,12.5x18x1 Embossed Canvas Torso Wonder Woman,Canvas,Stretched,Debossed or Embossed,alias,PT-2D5A48782D,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,12 title assortment,12 TITLE ASSORTMENT,,,,needs_review,,No reviewed physical-product rule matched,,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-AA968A8DF7,12 x 12 mdf box w glitter sides and foil disney princess she dreamt she could so she did,12 x 12 MDF box w/ glitter sides and foil Disney Princess She dreamt she could so she did,Tabletop Box,MDF,Foil,alias,PT-AA968A8DF7,Reviewed physical-product rule matched the full description,mdf box,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,12 x 12 printed glass wall bank disney princess never stop dreaming,12 x 12 printed glass wall bank Disney Princess Never stop dreaming,Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-FD3ECA50E2,12 x 17 5 marvel corkboard comes w thumbtacks,"12"" x 17.5"" Marvel corkboard (comes w thumbtacks)",Functional Board,Pinboard,,alias,PT-FD3ECA50E2,Reviewed physical-product rule matched the full description,corkboard,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
,12in trust in lord gld,12IN TRUST IN LORD GLD,,,,needs_review,,No reviewed physical-product rule matched,,1,1,M: 1,M|W1: 1,M|W1|B1: 1,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,12x12 assorted non licensed canvas,12x12 assorted non-licensed canvas,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,12x12 canvas harry potter hogwarts crest on blue pattern,12x12 Canvas Harry Potter Hogwarts crest on blue pattern,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-DCCE809588,12x12 canvas with sequins disney princess dream in sparkles,12x12 canvas with sequins Disney princess Dream in Sparkles,Canvas,Stretched,Plain or Printed,alias,PT-DCCE809588,Reviewed physical-product rule matched the full description,canvas,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-82CA6245E0,12x12 disney stitch printed glass,12x12 disney stitch printed glass,Framed Glass Art,Printed Glass,Printed,alias,PT-82CA6245E0,Reviewed physical-product rule matched the full description,printed glass,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
PT-20C2A5DCFF,12x12 framed mdf print with foil disney mickey mouse contact sheet,12x12 Framed MDF print with foil Disney Mickey Mouse contact sheet,Framed Print,MDF,Foil,alias,PT-20C2A5DCFF,Reviewed physical-product rule matched the full description,framed mdf,1,0,,,,Codex semantic rule review,2026-08-17,2026-08-17-v1,
