styleGuide,characterName,sourceCharacterId,status,rules,identityName,propertyCode,propertyVia,reason
Aquaman and the Lost Kingdom (2023),Mera as portrayed by Amber Heard,163db422-e022-46bf-a3db-59c234dfdc4c,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Mera,AQ,STYLE_GUIDE_CODE,
Aquaman and the Lost Kingdom (2023),No Reportable Elements,a16693ad-8d30-43d4-b5b8-26a77dc03c9a,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
Aquaman and the Lost Kingdom (2023),ORM as portrayed by Patrick Wilson,bbdc233f-7be3-4997-8153-646fe73a1c91,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,ORM,AQ,STYLE_GUIDE_CODE,
Aquaman and the Lost Kingdom (2023),Stingray as portrayed by Jani Zhao,e6606dfc-2d45-4b21-b96c-1f2fcc4401ba,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Stingray,AQ,STYLE_GUIDE_CODE,
Aquaman and the Lost Kingdom (2023),Tom Curry as portrayed by Temuera Morrison,e8161872-7eca-4fdf-ad2d-cc442c546448,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Tom Curry,AQ,STYLE_GUIDE_CODE,
Aquaman Core,Aquaman aka Arthur Curry,8a74b1cd-d7b0-4794-9d08-515f4a529462,AUTO_RESOLVED,SPLIT_AKA+ALIAS_DISAMBIGUATED,Aquaman aka Arthur Curry,AQ,STYLE_GUIDE_CODE,
Aquaman Core,Black Manta,8e6e898a-a9af-4c52-b280-6a8b0e025e8d,AUTO_RESOLVED,PRIMARY_ONLY,Black Manta,AQ,STYLE_GUIDE_CODE,
Aquaman Core,Mera,9d0ca9b4-92e5-4dba-94ca-1e805ef48592,AUTO_RESOLVED,PRIMARY_ONLY,Mera,AQ,STYLE_GUIDE_CODE,
Aquaman Core,No Reportable Elements,5a74210c-5fa0-4f99-81f1-491db3bbc568,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
Aquaman Core,Ocean Master,c951f303-4983-4066-9b3e-71fad00af162,AUTO_RESOLVED,PRIMARY_ONLY,Ocean Master,AQ,STYLE_GUIDE_CODE,
Aristocats,The Aristocats,263,AUTO_RESOLVED,PRIMARY_ONLY,The Aristocats,CP,STYLE_GUIDE_CODE,
Atlantis,Atlantis,704,NON_CHARACTER_EXCLUDED,SELF_NAMED_GUIDE,,,,"Guide name, logo, or ""general"" royalty label"
Avengers,A.I.M. ( Avengers ),1159074774,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,A.I.M.,AV,STYLE_GUIDE_CODE,
Avengers,Abomination ( Avengers ),518035264,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Abomination,AV,STYLE_GUIDE_CODE,
Avengers,Adi ( Avengers ),1159151430,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Adi,AV,STYLE_GUIDE_CODE,
Avengers,Ant-Man ( Avengers ),518035991,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Ant-Man,AV,STYLE_GUIDE_CODE,
Avengers,Attuma ( Avengers ),518035992,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Attuma,AV,STYLE_GUIDE_CODE,
Avengers,Avengers,518033982,NON_CHARACTER_EXCLUDED,SELF_NAMED_GUIDE,,,,"Guide name, logo, or ""general"" royalty label"
Avengers,Avengers (General) ( Avengers ),1159074775,NON_CHARACTER_EXCLUDED,GENERAL_ROYALTY_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
Avengers,Avengers Logo ( Avengers ),518034437,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Avengers Logo,AV,STYLE_GUIDE_CODE,
Avengers,"Banner, Bruce ( Avengers )",518035993,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Bruce Banner,AV,STYLE_GUIDE_CODE,
Avengers,"Barnes, Bucky ( Avengers )",518035994,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Bucky Barnes,AV,STYLE_GUIDE_CODE,
Avengers,Baron Blood ( Avengers ),1159152493,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Baron Blood,AV,STYLE_GUIDE_CODE,
Avengers,Batroc the Leaper ( Avengers ),518035995,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Batroc the Leaper,AV,STYLE_GUIDE_CODE,
Avengers,Black Knight ( Avengers ),1159151419,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Black Knight,AV,STYLE_GUIDE_CODE,
Avengers,Black Panther ( Avengers ),518035996,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Black Panther,AV,STYLE_GUIDE_CODE,
Avengers,Black Widow ( Avengers ),518033983,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Black Widow,AV,STYLE_GUIDE_CODE,
Avengers,Blade ( Avengers ),1159151422,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Blade,AV,STYLE_GUIDE_CODE,
Avengers,Captain America ( Avengers ),518033984,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Captain America,AV,STYLE_GUIDE_CODE,
Avengers,Captain America (Sam Wilson) ( Avengers ),1159152494,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Captain America (Sam Wilson),AV,STYLE_GUIDE_CODE,
Avengers,Captain Marvel ( Avengers ),518035997,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Captain Marvel,AV,STYLE_GUIDE_CODE,
Avengers,Chitauri ( Avengers ),518035265,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Chitauri,AV,STYLE_GUIDE_CODE,
Avengers,Chloe ( Avengers ),1159151425,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Chloe,AV,STYLE_GUIDE_CODE,
Avengers,Controller ( Avengers ) Do Not Use,1159365630,AUTO_RESOLVED,PRIMARY_ONLY,Controller ( Avengers ) Do Not Use,AV,STYLE_GUIDE_CODE,
Avengers,"Coulson, Phil ( Avengers )",518035998,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Phil Coulson,AV,STYLE_GUIDE_CODE,
Avengers,Crossbones ( Avengers ),518035999,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Crossbones,AV,STYLE_GUIDE_CODE,
Avengers,"Danvers, Carol ( Avengers )",1159152495,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Carol Danvers,AV,STYLE_GUIDE_CODE,
Avengers,Doctor Druid ( Avengers ),1159151423,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Doctor Druid,AV,STYLE_GUIDE_CODE,
Avengers,Dora Milaje ( Avengers ),1159152496,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Dora Milaje,AV,STYLE_GUIDE_CODE,
Avengers,Dr. Doom ( Avengers ),518036000,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Dr. Doom,AV,STYLE_GUIDE_CODE,
Avengers,Dr. Strange ( Avengers ),1159151989,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Dr. Strange,AV,STYLE_GUIDE_CODE,
Avengers,Falcon ( Avengers ),518035266,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Falcon,AV,STYLE_GUIDE_CODE,
Avengers,Frost Giants ( Avengers ),518036001,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Frost Giants,AV,STYLE_GUIDE_CODE,
Avengers,General Family Character (Avengers) ( Avengers ),518033991,NON_CHARACTER_EXCLUDED,GENERAL_ROYALTY_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
Avengers,Ghost Rider (Robbie Reyes) ( Avengers ),1159151417,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Ghost Rider (Robbie Reyes),AV,STYLE_GUIDE_CODE,
Avengers,Giant Man ( Avengers ),518035990,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Giant Man,AV,STYLE_GUIDE_CODE,
Avengers,Goliath ( Avengers ),1159151416,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Goliath,AV,STYLE_GUIDE_CODE,
Avengers,Hawkeye ( Avengers ),518033985,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hawkeye,AV,STYLE_GUIDE_CODE,
Avengers,Hela ( Avengers ),1159152497,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hela,AV,STYLE_GUIDE_CODE,
Avengers,Helicarrier ( Avengers ),518036002,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Helicarrier,AV,STYLE_GUIDE_CODE,
Avengers,Hercules ( Avengers ),518036003,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hercules,AV,STYLE_GUIDE_CODE,
Avengers,"Hill, Maria ( Avengers )",518036004,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Maria Hill,AV,STYLE_GUIDE_CODE,
Avengers,Hulk ( Avengers ),518033986,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hulk,AV,STYLE_GUIDE_CODE,
Avengers,Hulkbuster ( Avengers ),1159151432,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hulkbuster,AV,STYLE_GUIDE_CODE,
Avengers,Hulkbuster Armor Iron Man ( Avengers ),518035541,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hulkbuster Armor Iron Man,AV,STYLE_GUIDE_CODE,
Avengers,Hydra ( Avengers ),518035267,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hydra,AV,STYLE_GUIDE_CODE,
Avengers,Hydra Logo ( Avengers ),518036005,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hydra Logo,AV,STYLE_GUIDE_CODE,
Avengers,Hyperion ( Avengers ),518036006,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Hyperion,AV,STYLE_GUIDE_CODE,
Avengers,Infinity Gauntlet ( Avengers ),1159088240,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Infinity Gauntlet,AV,STYLE_GUIDE_CODE,
Avengers,Iron Man ( Avengers ),518033987,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Iron Man,AV,STYLE_GUIDE_CODE,
Avengers,Iron Patriot ( Avengers ),518036007,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Iron Patriot,AV,STYLE_GUIDE_CODE,
Avengers,Jarvis ( Avengers ),518036008,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Jarvis,AV,STYLE_GUIDE_CODE,
Avengers,Kang ( Avengers ),518036009,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Kang,AV,STYLE_GUIDE_CODE,
Avengers,"Killmonger, Erik ( Avengers )",1159152498,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Erik Killmonger,AV,STYLE_GUIDE_CODE,
Avengers,Leader ( Avengers ),518036010,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Leader,AV,STYLE_GUIDE_CODE,
Avengers,Loki ( Avengers ),518035268,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Loki,AV,STYLE_GUIDE_CODE,
Avengers,M.O.D.O.K ( Avengers ),518036011,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,M.O.D.O.K,AV,STYLE_GUIDE_CODE,
Avengers,Makoto ( Avengers ),1159151424,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Makoto,AV,STYLE_GUIDE_CODE,
Avengers,Malekith ( Avengers ),518036012,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Malekith,AV,STYLE_GUIDE_CODE,
Avengers,Marvel Future Avengers Logo ( Avengers ),1159151431,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Marvel Future Avengers Logo,AV,STYLE_GUIDE_CODE,
Avengers,Marvel Logo ( Avengers ),1159151990,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Marvel Logo,AV,STYLE_GUIDE_CODE,
Avengers,Mech Strike Spider-Man ( Avengers ),1159152500,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Mech Strike Spider-Man,AV,STYLE_GUIDE_CODE,
Avengers,Mockingbird ( Avengers ),1159151412,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Mockingbird,AV,STYLE_GUIDE_CODE,
Avengers,Moon Knight ( Avengers ),1159151420,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Moon Knight,AV,STYLE_GUIDE_CODE,
Avengers,Nebula ( Avengers ),518036013,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Nebula,AV,STYLE_GUIDE_CODE,
Avengers,Nick Fury ( Avengers ),518033988,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Nick Fury,AV,STYLE_GUIDE_CODE,
Avengers,Nighthawk ( Avengers ),518036014,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Nighthawk,AV,STYLE_GUIDE_CODE,
Avengers,Okoye ( Avengers ),1159152504,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Okoye,AV,STYLE_GUIDE_CODE,
Avengers,Power Princess Zarda ( Avengers ),518036015,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Power Princess Zarda,AV,STYLE_GUIDE_CODE,
Avengers,"Pym, Hank ( Avengers )",1159151415,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Hank Pym,AV,STYLE_GUIDE_CODE,
Avengers,Quake ( Avengers ),1159152505,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Quake,AV,STYLE_GUIDE_CODE,
Avengers,Quicksilver ( Avengers ),518036016,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Quicksilver,AV,STYLE_GUIDE_CODE,
Avengers,Quinjet ( Avengers ),518035269,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Quinjet,AV,STYLE_GUIDE_CODE,
Avengers,"Rambeau, Monica ( Avengers )",1159151418,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Monica Rambeau,AV,STYLE_GUIDE_CODE,
Avengers,Red Hulk ( Avengers ),518036017,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Red Hulk,AV,STYLE_GUIDE_CODE,
Avengers,Red She-Hulk ( Avengers ),1159074776,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Red She-Hulk,AV,STYLE_GUIDE_CODE,
Avengers,Red Skull ( Avengers ),518035270,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Red Skull,AV,STYLE_GUIDE_CODE,
Avengers,Redwing ( Avengers ),1159152506,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Redwing,AV,STYLE_GUIDE_CODE,
Avengers,"Rogers, Steve ( Avengers )",1159152501,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Steve Rogers,AV,STYLE_GUIDE_CODE,
Avengers,S.H.I.E.L.D. ( Avengers ),518033989,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,S.H.I.E.L.D.,AV,STYLE_GUIDE_CODE,
Avengers,Scarlet Witch ( Avengers ),518036018,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Scarlet Witch,AV,STYLE_GUIDE_CODE,
Avengers,She-Hulk ( Avengers ),1159074777,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,She-Hulk,AV,STYLE_GUIDE_CODE,
Avengers,Shuri ( Avengers ),1159152502,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Shuri,AV,STYLE_GUIDE_CODE,
Avengers,Skrull Soldier ( Avengers ),1159152507,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Skrull Soldier,AV,STYLE_GUIDE_CODE,
Avengers,Songbird ( Avengers ),1159088241,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Songbird,AV,STYLE_GUIDE_CODE,
Avengers,Spider Woman ( Avengers ),1159152508,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Spider Woman,AV,STYLE_GUIDE_CODE,
Avengers,Stark Industries ( Avengers ),1159152509,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Stark Industries,AV,STYLE_GUIDE_CODE,
Avengers,"Stark, Tony ( Avengers )",518036019,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Tony Stark,AV,STYLE_GUIDE_CODE,
Avengers,Super Adaptoid ( Avengers ),518035271,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Super Adaptoid,AV,STYLE_GUIDE_CODE,
Avengers,T`Challa ( Avengers ),1159152503,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,T`Challa,AV,STYLE_GUIDE_CODE,
Avengers,Task Master ( Avengers ),518036020,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Task Master,AV,STYLE_GUIDE_CODE,
Avengers,Thanos ( Avengers ),518036021,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Thanos,AV,STYLE_GUIDE_CODE,
Avengers,Thor ( Avengers ),518033990,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Thor,AV,STYLE_GUIDE_CODE,
Avengers,Tigra ( Avengers ),1159152510,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Tigra,AV,STYLE_GUIDE_CODE,
Avengers,Ultron ( Avengers ),518035771,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Ultron,AV,STYLE_GUIDE_CODE,
Avengers,Veranke ( Avengers ),1159152511,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Veranke,AV,STYLE_GUIDE_CODE,
Avengers,Vision ( Avengers ),518036022,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Vision,AV,STYLE_GUIDE_CODE,
Avengers,"Voorhees, Klaus ( Avengers )",1159088242,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+INVERT_SURNAME_FIRST+PRIMARY_ONLY,Klaus Voorhees,AV,STYLE_GUIDE_CODE,
Avengers,War Machine ( Avengers ),518036023,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,War Machine,AV,STYLE_GUIDE_CODE,
Avengers,Wasp ( Avengers ),518036024,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Wasp,AV,STYLE_GUIDE_CODE,
Avengers,Whiplash ( Avengers ),518035272,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Whiplash,AV,STYLE_GUIDE_CODE,
Avengers,Winter Soldier ( Avengers ),518036025,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Winter Soldier,AV,STYLE_GUIDE_CODE,
Avengers,Wonder Man ( Avengers ),518036026,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Wonder Man,AV,STYLE_GUIDE_CODE,
Avengers,Wrecker ( Avengers ),518036027,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Wrecker,AV,STYLE_GUIDE_CODE,
Avengers,Yellowjacket ( Avengers ),1159146429,AUTO_RESOLVED,STRIP_GUIDE_CONTEXT+PRIMARY_ONLY,Yellowjacket,AV,STYLE_GUIDE_CODE,
Bambi,Bambi,269,NON_CHARACTER_EXCLUDED,SELF_NAMED_GUIDE,,,,"Guide name, logo, or ""general"" royalty label"
Batman (1989) ,Alfred Pennyworth as portrayed by Michael Gough,2b00add3-b81d-4f46-b5c3-d3999d79ae15,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Alfred Pennyworth,BM,STYLE_GUIDE_CODE,
Batman (1989) ,ALICIA,d33ffc35-d5f9-491f-9517-320812f27262,AUTO_RESOLVED,PRIMARY_ONLY,ALICIA,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BAT GRAPPLER,e7f3f5c5-c829-4f68-9168-18c2720304d9,AUTO_RESOLVED,PRIMARY_ONLY,BAT GRAPPLER,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATBOAT,2c50d407-8cde-49ad-b5ce-6293c37a60b8,AUTO_RESOLVED,PRIMARY_ONLY,BATBOAT,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATCAR (MOTORIZED),c6410b59-4e2a-4cf5-8985-abfed0eeadb7,AUTO_RESOLVED,PRIMARY_ONLY,BATCAR (MOTORIZED),BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATCAR (NON-MOTORIZED),a6eb13c1-7c64-4434-8875-ea9a9aa31d16,AUTO_RESOLVED,PRIMARY_ONLY,BATCAR (NON-MOTORIZED),BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATCAVE,7043719d-af39-41e0-9a6f-24dc4e14a136,AUTO_RESOLVED,PRIMARY_ONLY,BATCAVE,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATCOPTER,6eedfbf4-aad4-4ce6-bb1b-531b83ad2c2e,AUTO_RESOLVED,PRIMARY_ONLY,BATCOPTER,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATCYCLE,1b78881b-7c00-4472-97d6-237c43ec1e73,AUTO_RESOLVED,PRIMARY_ONLY,BATCYCLE,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATMACHINE,6f5e4c2c-3cdf-411f-a45e-c7f77ebb1fcc,AUTO_RESOLVED,PRIMARY_ONLY,BATMACHINE,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATMAN & JOKER & VICKI VALE,bc940a6f-d92c-4c86-8c63-4c03400967e1,COMBINATION_COVERED,MULTI_CHARACTER_LABEL+COMBINATION_COVERED,,,,Royalty combination row; every named character already resolved under this licensor
Batman (1989) ,BATMAN MOVIE,90222d14-aa4d-49fe-a4b2-5e6fbea184cf,AUTO_RESOLVED,PRIMARY_ONLY,BATMAN MOVIE,BM,STYLE_GUIDE_CODE,
Batman (1989) ,Batman/Bruce Wayne as portrayed by Michael Keaton,02cfc510-6f4d-4bc7-b9e0-d5a1c3bd6579,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_DISAMBIGUATED,Batman aka Bruce Wayne,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATMOBILE,bb951e29-b17b-4d79-8156-685789656c17,AUTO_RESOLVED,PRIMARY_ONLY,BATMOBILE,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BATWING,769ffe2b-012f-4b27-8fc1-4605902a45ac,AUTO_RESOLVED,PRIMARY_ONLY,BATWING,BM,STYLE_GUIDE_CODE,
Batman (1989) ,BECKY (ANCHORWOMAN),6577fdf0-b6a8-456d-b35d-7136e3faf6df,AUTO_RESOLVED,PRIMARY_ONLY,BECKY (ANCHORWOMAN),BM,STYLE_GUIDE_CODE,
Batman (1989) ,BOB THE GOON,cac254a7-cbcc-48f4-81fa-c4526eb99d18,AUTO_RESOLVED,PRIMARY_ONLY,BOB THE GOON,BM,STYLE_GUIDE_CODE,
Batman (1989) ,COMMISSIONER GORDON,17fb119a-4fa6-4e89-ae6e-eda948a82ec2,AUTO_RESOLVED,PRIMARY_ONLY,COMMISSIONER GORDON,BM,STYLE_GUIDE_CODE,
Batman (1989) ,DENT (D.A.),071ed53a-8a06-4c3f-aae6-b08ec86de06c,AUTO_RESOLVED,PRIMARY_ONLY,DENT (D.A.),BM,STYLE_GUIDE_CODE,
Batman (1989) ,GOTHAM CITY,db607674-faa6-4b6f-8038-3b230a4dbea0,AUTO_RESOLVED,PRIMARY_ONLY,GOTHAM CITY,BM,STYLE_GUIDE_CODE,
Batman (1989) ,GRISSOM,4fff9305-f7f2-4456-8a3f-2af6e2d8c5ae,AUTO_RESOLVED,PRIMARY_ONLY,GRISSOM,BM,STYLE_GUIDE_CODE,
Batman (1989) ,Joker/Jack Napier as portrayed by Jack Nicholson,9c1b4976-b59e-44be-a63f-3cd3533e2e99,AUTO_RESOLVED,STRIP_PORTRAYAL+SPLIT_SLASH_ALIAS+SPLIT_AKA+ALIAS_UNIQUE_MERGED,Joker,BM,STYLE_GUIDE_CODE,
Batman (1989) ,KNOX,38ce3891-55f2-439b-9165-186d5f379b80,AUTO_RESOLVED,PRIMARY_ONLY,KNOX,BM,STYLE_GUIDE_CODE,
Batman (1989) ,MOVIE LOGO,7ee63296-fa8e-4d9e-84db-af9ae4d1f3d1,NON_CHARACTER_EXCLUDED,LOGO_LABEL,,,,"Guide name, logo, or ""general"" royalty label"
Batman (1989) ,No Character Likeness,c2bb3fa4-9303-468b-8f48-2388cd78de0e,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
Batman (1989) ,No Reportable Elements,165ea3e9-1f4d-445e-9e42-79c87b827e2b,SENTINEL_EXCLUDED,SENTINEL,,,,Royalty reporting sentinel (model doc §2.3)
Batman (1989) ,Vicki Vale as portrayed by Kim Basinger,3f418547-6319-4880-b71d-dfda7140901c,AUTO_RESOLVED,STRIP_PORTRAYAL+PRIMARY_ONLY,Vicki Vale,BM,STYLE_GUIDE_CODE,
Batman & Robin (1997),ALFRED,35b8a572-9015-4b67-9c2f-72e55d39ec3a,AUTO_RESOLVED,PRIMARY_ONLY,ALFRED,BM,STYLE_GUIDE_CODE,
Batman & Robin (1997),ANIMATED TV - BATMAN,4cb65da1-1d87-47d5-9e6e-68b454f0a636,AUTO_RESOLVED,PRIMARY_ONLY,ANIMATED TV - BATMAN,BM,STYLE_GUIDE_CODE,
